Property ID,Property Type,Bedrooms,Bathrooms,Floor Area,Postcode,Published Date,Price,Tenure,Council Tax Band,Parking,Garden,Distance From Nearest Station,Marketed By
149007896,House,4,2,141,N16,2024-06-10,1300000,Freehold,0,False,True,0.2, Foxtons
149887814,House,4,2,192,0,2024-07-05,1300000,Freehold,0,False,True,0.0, Wild & Co.
86802060,House,3,2,144,0,2024-03-05,1300000,Freehold,D,False,True,0.5, Knight Bishop
146059943,Apartment,2,2,129,N1,2024-03-22,1300000,Share of Freehold,E,False,False,0.2, Stirling Ackroyd Sales
146841041,House,4,1,192,0,2024-05-08,1300000,Freehold,0,False,True,0.1, Dexters
86911041,Apartment,2,1,96,0,2024-07-10,1299950,Share of Freehold,0,True,False,0.3, Circa London
144326696,Apartment,1,1,48,EC2A,2024-02-02,1280000,Leasehold,0,False,False,0.2, Iconique International
137089010,Flat,1,1,48,EC2A,2023-07-07,1280000,Leasehold,0,False,False,0.2, EGRE
129433808,Flat,1,1,48,EC2A,2022-11-24,1280000,Leasehold,0,False,False,0.3, John D Wood & Co. New Homes
146937905,Flat,1,1,48,EC2A,2024-04-17,1280000,Leasehold,0,True,False,0.3, Chestertons New Homes
148650023,Terraced,5,3,183,E5,2024-06-02,1280000,Freehold,E,False,True,0.3, East Avenue
132958772,Flat,1,1,48,0,2023-03-26,1280000,Leasehold,0,False,False,0.2, Anderson Rose Prime Central London
148711424,Apartment,1,1,48,0,2024-07-05,1280000,Leasehold,C,True,False,0.2, Global 1
147305480,Flat,1,1,50,EC2A,2024-04-26,1280000,Leasehold,0,True,False,0.2, Interlet Sales and Lettings
150046814,Flat,2,2,81,EC2A,2024-07-09,1265000,Leasehold,0,False,False,0.3, One London
148404752,Flat,1,1,97,N1,2024-05-24,1250000,Leasehold,0,True,False,0.5, Hamptons
131842100,Apartment,2,2,127,N1,2023-12-27,1250000,Leasehold,F,False,False,0.3, Ellis & Co
146813018,Terraced,4,2,192,0,2024-06-03,1250000,Freehold,0,True,True,0.2, Next Move
148761068,Apartment,2,2,79,EC2A,2024-06-05,1250000,Leasehold,F,False,True,0.2, Savills New Homes
138662387,Terraced,4,2,192,E5,2023-09-29,1250000,Freehold,0,False,True,0.2, Felicity J Lord
131567753,Terraced,4,1,149,N16,2023-09-18,1250000,Freehold,0,False,True,0.2, Felicity J Lord
130554110,Apartment,1,1,48,0,2023-01-10,1250000,Leasehold,0,False,False,0.2, eXp UK
146493668,Apartment,1,1,110,N1,2024-04-05,1250000,Share of Freehold,0,True,False,0.5, DDRE.global
146255252,Terraced,3,3,144,0,2024-03-28,1250000,Freehold,0,False,True,0.4, Dexters
148037093,Terraced,2,2,121,N16,2024-05-15,1250000,Freehold,E,True,True,0.2, Hotblack Desiato
147926486,Apartment,3,1,89,E9,2024-06-05,450000,Leasehold,C,True,True,0.2, 28
86214705,Penthouse,3,3,144,N4,2024-05-24,1250000,Leasehold,E,True,True,0.3, JLL
142495958,Flat,3,3,149,N4,2024-05-25,1250000,Leasehold,0,False,True,0.3, Foxtons
143140526,House,4,2,192,E5,2023-12-22,1249000,Freehold,E,False,True,0.1, Winkworth
141320333,Terraced,4,2,192,E5,2023-10-26,1249000,Freehold,E,False,True,0.1, Homefinders
144391349,Flat,2,2,770,0,2024-02-05,1229000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
141413834,Apartment,1,1,79,EC2A,2023-10-30,1225000,Leasehold,E,False,True,0.2, Savills
131116313,Apartment,1,1,48,EC2,2023-01-30,1205000,Leasehold,0,True,False,0.2, Thomas Michael
148604360,Terraced,2,1,96,0,2024-05-31,1200000,Freehold,0,False,True,0.3, Dexters
147023345,Terraced,4,3,192,0,2024-04-19,1200000,Freehold,0,False,True,0.1, Dexters
147198503,Maisonette,3,1,144,0,2024-06-12,1200000,0,0,False,True,0.3, Dexters
149079119,House,3,2,144,N16,2024-06-13,1200000,Freehold,0,False,True,0.1, Oakwood
147009614,Terraced,4,2,192,0,2024-04-19,1200000,Freehold,D,False,True,0.5, Castles Estate Agents
148682357,Apartment,1,1,48,E9,2023-11-08,1200000,Leasehold,0,False,False,0.2, Unique Property Company
149642378,End of Terrace,3,2,119,N16,2024-06-27,1200000,Freehold,0,False,True,0.1, Hunters
150102425,End of Terrace,3,1,144,N16,2024-07-10,1200000,0,0,False,False,0.5, Genie Properties
149681144,End of Terrace,3,2,115,E9,2024-07-09,1200000,Freehold,D,False,True,0.4, Easthaus
149958851,Terraced,2,2,124,N16,2024-07-08,1185000,Freehold,E,True,True,0.2, The Modern House
128915741,Apartment,1,1,48,0,2022-11-09,1179000,0,0,True,False,0.2, Hunters
139453238,House,4,2,192,N16,2024-01-11,1175000,Freehold,0,False,True,0.1, Oakwood
148582121,Terraced,3,1,151,E5,2024-05-31,1175000,Freehold,E,False,True,0.4, Keatons
141820157,Terraced,4,2,164,N16,2024-01-11,1175000,Freehold,E,True,True,0.1, Hunters
149583314,House,4,2,137,0,2024-06-26,1175000,Freehold,D,False,True,0.4, Love Living
149925323,House,4,2,162,N16,2024-01-12,1175000,Freehold,0,False,True,0.1, Foxtons
86932443,Apartment,2,1,62,0,2024-07-04,525000,Leasehold,D,False,True,0.1, The Stow Brothers
149086103,Apartment,1,1,57,EC2A,2024-06-13,1170000,Leasehold,0,False,True,0.2, CBRE Residential
60426918,Apartment,1,1,48,0,2019-02-20,1155000,0,0,True,False,0.3, Scott City Residential
145372463,Apartment,1,1,58,EC2A,2024-03-04,1150000,Leasehold,F,False,True,0.3, CROWN HOME BUYING AND LETTING
140978828,Apartment,1,1,55,EC2A,2023-10-17,1150000,Leasehold,E,False,True,0.2, CBRE Residential
146835734,End of Terrace,5,2,131,E8,2024-04-15,1150000,Freehold,E,True,False,0.1, Keatons
143203451,End of Terrace,3,1,217,N16,2024-07-08,1150000,Freehold,0,False,False,0.5, Hunters
145182494,End of Terrace,3,1,94,N1,2024-05-11,1150000,Freehold,E,True,True,0.1, Savills
135265199,Apartment,2,2,107,0,2024-04-05,1150000,Leasehold,E,True,False,0.5, Portico
143988509,Apartment,2,2,97,EC2A,2024-05-02,1150000,Leasehold,0,False,False,0.3, CORE Residential
149422028,Apartment,2,2,83,EC1V,2024-06-21,1150000,Leasehold,0,False,False,0.1, Hurford Salvi Carr
149255207,Apartment,3,2,104,N4,2024-06-17,1125000,Leasehold,0,False,False,0.4, Newbrickz
145564193,Apartment,1,1,58,EC2A,2023-11-01,1113000,Leasehold,0,False,False,0.2, CBRE Residential
144391289,Flat,1,1,535,0,2024-02-05,1102000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
149861324,Flat,2,2,79,EC1V,2024-05-30,1100000,Freehold,0,False,False,0.1, EGRE
137088104,Flat,1,1,51,EC2A,2023-07-07,1100000,Leasehold,0,False,False,0.2, EGRE
147510725,Apartment,3,1,144,EC2A,2024-05-01,1100000,Leasehold,C,False,False,0.2, Stirling Ackroyd Sales
149373068,Terraced,4,4,140,N16,2024-06-18,1100000,Freehold,0,False,True,0.1, Residential Development & Investment London
148535066,Flat,2,2,79,EC1V,2024-05-30,1100000,Leasehold,0,False,False,0.1, EGRE
147762653,House,4,2,192,0,2024-05-09,1100000,Freehold,0,False,True,0.6, Love Living
142648571,Apartment,1,1,48,EC2A,2022-04-15,1100000,Leasehold,0,True,False,0.2, Luxury Living Homes International
144221252,Apartment,2,2,96,EC2A,2024-01-31,1100000,Leasehold,E,False,False,0.3, Story of Home
149960690,Terraced,3,2,131,0,2024-07-08,1100000,Freehold,D,False,True,0.6, Love Living
137659289,Apartment,1,1,48,EC2,2023-07-20,1100000,0,0,True,False,0.3, Knightsbridge Prime Property
149500952,Apartment,2,2,76,N4,2024-06-24,710000,0,0,False,True,0.3, Berkeley Homes (North East London) Ltd
144105191,Apartment,1,2,48,EC2A,2024-01-29,1100000,Leasehold,0,False,False,0.2, Rochester Place
147325343,House,6,2,218,E5,2024-06-10,1100000,Freehold,0,False,True,0.5, Foxtons
119574353,Apartment,1,1,78,EC2A,2022-02-04,1100000,Leasehold,0,False,False,0.2, CBRE Residential
149378315,Apartment,2,2,132,N1,2024-06-20,1100000,Share of Freehold,E,False,True,0.2, Nested
147824978,End of Terrace,4,2,135,N16,2024-05-10,1100000,Freehold,E,False,True,0.6, Hunters
148387964,End of Terrace,3,1,97,E8,2024-05-24,1100000,Freehold,D,True,True,0.3, Savills
147598007,Semi-Detached,4,2,192,N16,2024-05-03,1100000,Freehold,0,False,True,0.6, Alwyne Estate Agents
86671677,Terraced,3,1,144,N16,2024-03-01,1100000,Freehold,0,False,True,0.4, Felicity J Lord
144326726,Apartment,1,1,48,EC2A,2024-02-02,1100000,Leasehold,0,False,False,0.2, Iconique International
149800067,Terraced,3,1,144,0,2024-07-02,1100000,Freehold,E,False,True,0.2, Castles Estate Agents
145544555,Apartment,1,1,48,0,2024-06-18,1090000,Leasehold,0,True,False,0.2, Nest Seekers International
148531430,Flat,1,1,48,EC2A,2024-05-29,1090000,Leasehold,0,True,False,0.2, Douglas and Gordon
133874867,Apartment,1,1,48,EC2A,2024-05-02,1090000,Leasehold,0,False,False,0.3, Phillips Harrod Ltd
149094245,Flat,1,1,48,EC2A,2024-05-03,1090000,Leasehold,E,True,True,0.2, Plaza Estates
148931402,Apartment,1,1,48,EC2A,2022-04-15,1090000,Leasehold,0,True,False,0.2, Luxury Living Homes International
135803117,Apartment,1,1,48,EC2A,2023-06-07,1090000,Leasehold,E,False,False,0.2, Regent Letting and Property Management
149808047,Apartment,1,1,57,EC2A,2024-07-03,1087000,Leasehold,0,False,False,0.2, CBRE Residential
147529673,Apartment,3,2,144,N4,2024-05-02,1075000,Leasehold,0,True,True,0.2, JLL
145652849,Terraced,5,1,240,0,2024-05-10,1075000,Freehold,0,False,True,0.4, Dexters
128062643,Apartment,1,1,48,0,2022-10-14,1075000,Leasehold,0,True,False,0.2, Lux Homes
145127582,Apartment,1,1,48,EC2A,2024-02-26,1075000,0,0,True,True,0.2, JLL
140699660,Apartment,1,1,54,EC2A,2023-01-12,1075000,Leasehold,0,False,False,0.3, Tyron Ash International Real Estate
86894286,Apartment,3,2,144,E20,2024-07-09,940000,Leasehold,E,True,False,0.2, JLL
144230474,Apartment,1,1,48,EC2A,2021-10-27,1075000,Leasehold,0,True,False,0.2, United Kingdom Sotheby's International Realty (GPM Principal Branch)
136536761,Apartment,2,2,65,EC1V,2023-06-25,1060000,Leasehold,0,False,True,0.2, EGRE
135185207,Apartment,1,1,63,EC2A,2023-05-23,1053000,Leasehold,0,False,False,0.1, Lixing
144226094,Apartment,2,2,84,E2,2024-03-20,1050000,Share of Freehold,E,False,True,0.2, Nested
142771847,Apartment,2,2,65,EC1V,2023-12-07,1050000,Freehold,0,False,True,0.2, EGRE
145865075,Apartment,3,1,99,0,2024-06-18,1050000,Leasehold,F,False,False,0.4, Butler & Stag
149309150,Apartment,1,1,48,0,2024-06-18,1000000,Share of Freehold,0,False,False,0.1, Circa London
148007429,House,4,1,140,0,2024-05-15,1000000,Freehold,E,False,True,0.1, Butler & Stag
145478954,Terraced,3,1,98,N16,2024-03-07,1000000,Freehold,E,False,True,0.1, Hunters
148908401,House,4,2,113,E9,2024-07-01,1000000,Freehold,0,False,True,0.4, Foxtons
146242667,Apartment,2,2,96,EC1V,2024-03-28,1000000,Leasehold,F,False,False,0.1, JLL
143080181,Flat,3,2,144,0,2024-06-10,1000000,Leasehold,0,False,False,0.1, Dexters
149867057,Apartment,2,1,74,N16,2024-07-04,1000000,Leasehold,B,False,True,0.6, Savills
130553651,Apartment,1,1,48,0,2023-01-10,1000000,Leasehold,0,False,False,0.2, eXp UK
141595436,Apartment,3,2,102,E8,2023-11-02,1000000,Leasehold,0,False,True,0.1, Stone
143347568,Apartment,2,2,65,0,2024-01-05,1000000,Leasehold,0,False,False,0.2, Prime London
144417743,Terraced,3,1,144,E5,2024-06-24,1000000,Freehold,D,False,True,0.4, Winkworth
150073826,Character Property,3,2,102,E8,2024-07-09,1000000,Leasehold,E,False,False,0.0, Hamptons
147701123,Apartment,2,2,96,EC1V,2024-05-07,1000000,Leasehold,0,False,False,0.1, JLL
149669783,Apartment,1,1,57,EC2A,2024-06-14,1000000,Leasehold,0,True,True,0.2, Galliard Homes Ltd
86831226,Apartment,2,2,77,N1,2024-04-03,1000000,0,0,False,True,0.3, JLL
147940556,Flat,3,2,103,N5,2024-05-13,1000000,Leasehold,0,False,False,0.5, Huttons & Partners
147434762,Terraced,3,1,144,N16,2024-03-13,1000000,Freehold,E,False,True,0.1, Winkworth
148095803,Flat,1,1,48,E9,2024-05-17,395000,Leasehold,0,False,False,0.2, Felicity J Lord
141884837,Apartment,3,1,165,EC2A,2023-11-09,1000000,Share of Freehold,F,False,True,0.2, Stirling Ackroyd Sales
149497022,Flat,4,2,113,E2,2024-07-01,1000000,Leasehold,0,False,False,0.2, Foxtons
149357066,Apartment,1,1,63,EC2A,2024-04-19,999995,Leasehold,E,False,True,0.2, CBRE Residential
149030432,Apartment,3,2,144,E8,2024-06-12,999995,Leasehold,E,False,False,0.1, Stirling Ackroyd Sales
144477023,Apartment,3,3,105,E8,2024-02-07,999950,Leasehold,0,False,False,0.1, Savills New Homes
145540988,Apartment,2,2,78,N1,2024-03-08,999000,0,0,False,True,0.3, JLL
145695548,Apartment,2,2,96,N1,2024-03-13,999000,Leasehold,0,False,True,0.3, JLL
146402324,Apartment,2,2,89,N1,2024-04-03,999000,0,0,False,True,0.3, JLL
143118836,Flat,2,1,96,0,2023-12-22,995000,Leasehold,0,False,True,0.0, Dexters
146870603,Apartment,3,2,81,E2,2024-07-05,995000,Leasehold,E,True,True,0.2, Savills
128796266,Flat,2,2,65,EC1V,2022-10-19,995000,Leasehold,0,False,True,0.1, Chestertons New Homes
86924295,Terraced,3,2,144,0,2024-07-08,995000,Freehold,0,False,True,0.0, Dexters
145541930,Apartment,2,2,89,N1,2024-03-08,995000,0,0,False,True,0.3, JLL
148104230,House,3,2,115,E8,2024-07-08,995000,Freehold,E,False,False,0.0, Keatons
141595532,Apartment,3,2,94,N1,2023-11-02,995000,Leasehold,0,False,True,0.4, Stone
148275017,Apartment,2,2,96,N1,2024-07-10,995000,Leasehold,D,False,False,0.3, Stirling Ackroyd Sales
149487242,Flat,2,1,90,0,2024-06-24,995000,Share of Freehold,0,False,True,0.3, Next Move
146395712,Apartment,2,2,77,N1,2024-04-15,975000,0,0,False,True,0.3, JLL
145814771,Terraced,4,1,104,E8,2024-03-17,965000,Freehold,0,True,True,0.3, DCS Residential
123219209,Apartment,1,1,58,EC2A,2022-05-10,960000,Leasehold,C,False,False,0.2, CBRE Residential
135015512,Apartment,1,1,48,EC2A,2023-05-19,960000,Leasehold,E,False,True,0.2, Regent Letting and Property Management
141595658,Apartment,3,2,110,E8,2023-11-02,950000,Leasehold,0,False,True,0.0, Stone
149825108,Flat,2,2,112,0,2024-07-03,950000,Share of Freehold,C,True,False,0.3, mi homes
149960678,Apartment,3,3,141,E8,2024-07-08,950000,Leasehold,E,True,False,0.3, Savills
134083313,Apartment,2,2,96,EC1V,2023-04-25,950000,Leasehold,F,False,False,0.2, Regent Letting and Property Management
145538285,Apartment,2,2,77,N1,2024-03-08,950000,0,0,False,True,0.3, JLL
149448008,Terraced,4,2,192,N4,2024-06-21,950000,Freehold,F,True,True,0.4, Winkworth
150009767,Flat,3,3,144,E5,2024-07-08,950000,Share of Freehold,0,False,True,0.4, James Edward
148899305,Flat,3,1,144,N4,2024-06-07,950000,Leasehold,D,False,True,0.2, Alwyne Estate Agents
144598136,Flat,3,3,82,N1,2024-06-13,949000,Leasehold,0,False,True,0.5, Property Inside London
137370287,Apartment,2,2,105,E8,2023-11-22,945000,Leasehold,D,False,False,0.1, The Bespoke Agent
150041942,House,3,1,94,E9,2024-07-09,935000,Freehold,E,True,True,0.7, Fyfe McDade Limited
135802097,Apartment,1,1,48,EC2A,2023-06-07,930000,Leasehold,0,False,True,0.3, Regent Letting and Property Management
145966133,Terraced,3,1,103,N15,2024-05-31,925000,Freehold,0,True,True,0.3, B Estates
147730124,End of Terrace,3,2,144,N16,2024-05-08,925000,Freehold,E,True,True,0.1, Purplebricks
145738787,House,3,2,144,0,2024-07-04,925000,Freehold,D,False,True,0.4, Knight Bishop
146802824,Apartment,1,1,63,EC2A,2024-06-05,925000,Leasehold,E,False,False,0.2, CBRE Residential
149136986,Apartment,2,2,96,E2,2024-06-14,925000,Leasehold,D,False,True,0.2, Knight Frank
131664848,Flat,1,1,55,EC2A,2023-02-14,920000,0,0,False,False,0.2, Fraser & Co
134078870,Apartment,1,1,50,EC2A,2023-04-25,920000,Leasehold,E,False,False,0.2, Stirling Ackroyd Sales
148184018,Apartment,1,1,52,EC2A,2024-05-20,910000,Leasehold,E,False,False,0.2, Savills New Homes
147983060,Apartment,3,2,97,E8,2024-05-14,910000,Leasehold,E,False,True,0.0, Fyfe McDade Limited
148778054,Flat,2,1,96,N5,2024-06-05,900000,Share of Freehold,0,False,True,0.5, Chestertons
142688972,End of Terrace,3,1,173,N16,2023-12-05,900000,Leasehold,0,False,True,0.3, Hunters
142119635,Flat,1,1,48,EC2A,2024-02-05,900000,Leasehold,0,False,False,0.2, Chestertons
134079416,Apartment,1,1,50,EC2A,2023-04-25,900000,Leasehold,E,False,False,0.2, Stirling Ackroyd Sales
149162717,Flat,2,2,96,EC1V,2023-02-10,900000,Leasehold,F,False,False,0.1, JLL
149859587,Apartment,1,1,50,EC1V,2024-07-04,900000,Leasehold,0,False,True,0.3, Savills New Homes
149691551,Apartment,3,2,97,N16,2024-06-29,900000,Leasehold,0,False,False,0.2, Savills New Homes
143854256,Apartment,3,2,97,E5,2024-01-20,900000,Leasehold,0,False,False,0.4, Felicity J Lord Land New Homes
145131239,Apartment,3,2,97,E5,2023-11-03,900000,Leasehold,0,False,False,0.4, Felicity J Lord Land New Homes
86871807,Mews,3,1,95,0,2024-04-29,900000,Freehold,0,True,True,0.7, Sovereign House Estates
148402514,Apartment,3,2,104,E8,2024-05-24,900000,Leasehold,D,False,False,0.1, Winkworth
147657182,Apartment,3,1,144,N16,2024-05-06,900000,Share of Freehold,0,False,False,0.5, Felicity J Lord
148493741,Apartment,1,1,79,N1,2024-05-29,900000,Leasehold,0,False,True,0.4, Fyfe McDade Limited
138388031,Apartment,3,2,144,0,2023-11-03,900000,Leasehold,0,False,False,0.4, Felicity J Lord
146964419,Apartment,1,1,83,EC2A,2024-04-18,900000,Leasehold,D,False,True,0.3, Savills
147733565,Flat,3,2,144,N1,2024-05-08,900000,Leasehold,E,False,False,0.2, Felicity J Lord
149829248,Mews,2,2,62,E8,2024-07-03,900000,Freehold,D,True,False,0.2, The Modern House
149681216,Apartment,2,2,75,E2,2024-06-28,900000,Leasehold,D,False,True,0.2, Savills
149168741,Apartment,3,1,86,N1,2024-06-14,900000,Leasehold,0,False,False,0.4, NEILSON & BAUER LTD
150124418,Flat,2,1,91,N1,2024-07-10,900000,Leasehold,E,False,True,0.1, Hunters
149095283,House,1,1,91,E2,2024-06-13,900000,Freehold,0,False,False,0.1, Foxtons
145726475,Flat,2,1,96,0,2024-03-14,900000,Share of Freehold,0,False,True,0.2, Dexters
148732196,Flat,1,1,48,N1,2024-06-04,900000,Leasehold,0,False,False,0.4, Chestertons
147724376,Terraced,3,1,144,E9,2024-05-08,899950,Freehold,D,False,True,0.3, Filey Properties
140615645,Apartment,2,2,86,N4,2023-12-08,899000,Leasehold,C,False,True,0.3, One Move Group
149926343,Apartment,3,2,84,EC2A,2024-07-05,895000,Leasehold,E,False,False,0.3, The Bespoke Agent
149709461,Penthouse,3,2,144,EC2A,2024-06-30,895000,Leasehold,E,False,False,0.3, Hunters
148672052,Apartment,2,2,69,EC1V,2024-06-03,895000,Leasehold,0,False,False,0.1, Savills New Homes
149913836,Terraced,4,1,122,EC2A,2024-07-05,895000,Freehold,0,False,False,0.2, Strettons Auctions
149778704,Flat,2,2,96,0,2024-07-02,895000,Share of Freehold,0,False,True,0.7, Next Move
141419045,Apartment,1,1,70,EC1V,2024-02-20,895000,Leasehold,E,False,False,0.2, Carter Jonas
148558862,Maisonette,3,1,144,E8,2024-05-01,880000,Share of Freehold,D,False,True,0.3, Knight Frank
149304014,Apartment,2,2,80,E2,2024-05-28,880000,0,0,False,False,0.1, Winkworth New Homes
143059397,Apartment,2,2,80,E2,2024-06-14,880000,Leasehold,0,False,False,0.1, The Bespoke Agent
134081669,Apartment,2,2,96,EC1V,2023-04-25,875000,Leasehold,F,False,False,0.2, Regent Letting and Property Management
141778664,House,3,1,144,0,2024-06-18,875000,Freehold,D,False,False,0.4, Knight Bishop
143530607,Terraced,4,2,192,0,2024-04-18,875000,Freehold,D,True,True,0.1, Castles Estate Agents
148701770,Penthouse,2,2,96,E9,2024-06-25,875000,Leasehold,0,False,False,0.2, Yopa
137884214,Apartment,3,2,144,E8,2023-07-26,875000,Leasehold,E,False,True,0.1, Regent Letting and Property Management
145513817,Ground Flat,3,1,144,E5,2024-07-10,875000,Share of Freehold,C,False,True,0.6, Stirling Ackroyd Sales
145895909,Apartment,2,2,96,EC1V,2024-03-19,875000,Leasehold,0,False,False,0.1, JLL
148672592,Apartment,2,2,76,EC1V,2024-06-03,875000,Leasehold,0,False,False,0.1, Savills New Homes
129225875,Apartment,2,2,79,E8,2023-11-28,870000,Leasehold,0,False,False,0.1, Regal London Properties
130839395,Apartment,1,1,53,EC2A,2024-07-04,870000,Leasehold,E,False,False,0.2, CBRE Residential
144391328,Flat,1,1,473,0,2017-12-18,869000,Leasehold,0,True,False,0.2, Sandra Davidson Estate Agents
149007680,Apartment,2,2,79,N4,2024-07-04,860000,Leasehold,0,False,True,0.3, UKmate
143059391,Apartment,2,2,80,E2,2024-06-14,860000,Leasehold,0,False,False,0.1, The Bespoke Agent
149303714,Apartment,2,2,80,E2,2024-06-18,860000,0,0,False,False,0.1, Winkworth New Homes
130838978,Apartment,1,1,53,EC2A,2024-07-04,850000,Leasehold,E,False,False,0.2, CBRE Residential
147307496,Flat,3,3,144,0,2024-06-10,850000,Share of Freehold,0,False,True,0.4, Dexters
149977100,Apartment,2,1,96,E5,2024-07-08,850000,Share of Freehold,C,False,True,0.6, Stirling Ackroyd Sales
150092489,Flat,3,1,71,E9,2024-07-10,450000,Leasehold,C,False,False,0.3, Keatons
143956529,Flat,2,2,81,N4,2024-01-24,850000,Leasehold,0,False,True,0.4, FMX PROPERTIES LTD
147164723,Flat,2,1,96,0,2024-05-30,850000,Share of Freehold,0,True,False,0.3, Dexters
146604323,Apartment,2,2,96,N4,2024-04-09,850000,Leasehold,D,False,True,0.2, JLL
149894693,Apartment,2,2,77,N4,2024-07-05,850000,Leasehold,0,False,True,0.3, Berkeley Homes (North East London) Ltd
132841361,Penthouse,2,2,86,EC2A,2023-09-11,850000,Leasehold,0,True,False,0.3, Peach Properties
147728588,Flat,2,2,96,E2,2024-05-08,850000,Leasehold,0,False,True,0.3, Chestertons
135641522,Flat,3,1,144,N1,2023-06-02,850000,Leasehold,D,False,False,0.2, Purplebricks
145025177,House,3,2,144,0,2024-02-22,850000,Share of Freehold,0,False,False,0.1, Dexters
115861361,Apartment,4,3,115,E2,2024-06-18,850000,Leasehold,E,False,False,0.2, Winkworth
146191388,Flat,2,1,96,0,2024-04-15,850000,Leasehold,0,False,True,0.2, Dexters
149839475,Flat,2,2,95,E2,2024-07-08,850000,Leasehold,0,False,False,0.1, Foxtons
137605433,Apartment,3,2,144,E8,2023-07-19,850000,Leasehold,E,False,True,0.1, Chase Evans
150117224,Apartment,3,1,144,N16,2024-07-10,850000,0,E,False,False,0.7, Winkworth
149499029,Flat,2,2,96,N4,2024-06-24,850000,Leasehold,0,False,False,0.6, Yopa
149769293,Town House,3,1,107,E8,2024-05-23,850000,Freehold,0,True,True,0.2, PE Homes
150065801,Flat,3,1,96,N16,2024-07-09,850000,Share of Freehold,E,False,False,0.7, Hunters
146868635,Flat,2,2,96,0,2024-05-01,850000,Leasehold,0,False,True,0.1, Dexters
145776641,Duplex,2,2,118,E9,2024-03-15,850000,Leasehold,D,True,True,0.2, Savills
131903951,Apartment,2,1,96,E2,2023-02-22,850000,Leasehold,0,False,False,0.1, Regent Letting and Property Management
149231150,Apartment,2,2,72,E2,2024-06-17,850000,Leasehold,D,True,False,0.1, Fyfe McDade Limited
146096789,Flat,2,2,85,E8,2024-07-04,850000,Leasehold,D,False,False,0.0, Keatons
149656838,Flat,2,2,96,N1,2024-06-28,850000,Share of Freehold,0,False,False,0.2, Felicity J Lord
149341643,Flat,2,2,75,E2,2024-03-28,849999,Leasehold,F,False,True,0.3, Moveli
141595670,Apartment,3,2,82,E8,2023-11-02,845000,Leasehold,0,False,True,0.1, Stone
142491554,Apartment,1,1,56,E8,2023-11-28,645000,Leasehold,0,False,False,0.1, Regal London Properties
147763724,Apartment,1,1,52,EC2A,2024-05-09,845000,Leasehold,E,False,False,0.3, Savills New Homes
130114064,Apartment,2,2,75,E8,2022-12-20,840000,Leasehold,0,False,False,0.1, Regal London Properties
149303438,Apartment,2,2,80,E2,2024-06-18,840000,0,0,False,False,0.1, Winkworth New Homes
143059385,Apartment,2,2,80,E2,2024-06-14,840000,Leasehold,0,False,False,0.1, The Bespoke Agent
147505718,Apartment,2,2,77,E8,2024-05-01,840000,Leasehold,0,False,False,0.1, Regal London Properties
149894666,Apartment,2,2,76,N4,2024-07-05,837500,0,0,False,True,0.3, Berkeley Homes (North East London) Ltd
137685821,Apartment,3,2,98,E8,2024-07-01,830000,Leasehold,E,False,True,0.1, Red Property Partnership
142984748,Detached,2,1,96,N1,2024-02-29,830000,Freehold,E,True,True,0.2, Ellis & Co
149484968,Apartment,2,1,65,E2,2024-06-24,825000,Leasehold,D,False,False,0.1, Peach Properties
150040775,Apartment,2,1,67,0,2024-07-09,825000,Leasehold,0,False,True,0.3, Julian Reid Estate Agents
145137953,Flat,1,1,48,EC2A,2024-02-26,825000,Leasehold,0,False,False,0.2, Fraser & Co
149255234,Apartment,3,2,81,N16,2024-06-17,825000,Share of Freehold,C,False,True,0.2, Location Location
145064870,Flat,1,1,48,0,2024-03-28,825000,Leasehold,0,False,False,0.2, CityWharf Property Investment Consultancy
131237579,Terraced,3,1,85,N16,2024-06-03,825000,Freehold,D,True,True,0.3, Felicity J Lord
150044876,Apartment,3,2,89,0,2024-07-09,825000,Leasehold,0,False,False,0.3, Julian Reid Estate Agents
149858786,Apartment,1,1,50,EC1V,2024-07-04,825000,Leasehold,0,False,True,0.3, Savills New Homes
149521217,Apartment,2,2,84,N4,2024-06-24,825000,Share of Freehold,D,True,True,0.3, David Andrew
145966790,Apartment,1,1,50,EC1V,2024-04-05,825000,Leasehold,E,False,False,0.1, Lixing
147685070,Apartment,1,1,50,EC1V,2024-05-07,825000,Leasehold,E,False,False,0.1, Stirling Ackroyd Sales
147299510,Apartment,1,1,50,EC1V,2024-04-26,820000,Freehold,0,False,True,0.2, EGRE
142772132,Apartment,1,1,50,EC1V,2023-12-07,820000,Freehold,0,False,True,0.2, EGRE
145940540,Flat,2,2,76,0,2024-05-13,820000,Leasehold,E,False,False,0.4, Petty Son & Prestwich Ltd
141597974,Flat,2,2,97,N4,2023-11-02,820000,Leasehold,0,False,True,0.1, Celestial Globe
147299522,Apartment,1,1,50,EC1V,2024-04-26,820000,Freehold,0,False,True,0.2, EGRE
148636118,Apartment,1,1,72,0,2024-06-01,820000,Share of Freehold,E,True,False,0.5, Nathan K Real Estate
141595703,Apartment,2,2,76,N1,2023-11-02,815000,Leasehold,0,False,True,0.4, Stone
142285637,Apartment,2,2,84,E8,2024-05-29,815000,Leasehold,D,False,False,0.1, The Bespoke Agent
143694719,End of Terrace,5,1,240,E8,2024-03-19,800000,Freehold,D,False,True,0.2, Felicity J Lord
